"dgp","metric","model","iteration","ps_model","regression_model","value"
"dgp37","ate_estimate","bart_ps-bart",1,"bart","linear_basic",3.68029649043905
"dgp37","ate_bias","bart_ps-bart",1,"bart","linear_basic",0.319703509560949
"dgp37","ci_length","bart_ps-bart",1,"bart","linear_basic",0.520788768451681
"dgp37","coverage","bart_ps-bart",1,"bart","linear_basic",0
"dgp37","ate_estimate","bart_ps-bart",2,"bart","linear_basic",4.15153280337835
"dgp37","ate_bias","bart_ps-bart",2,"bart","linear_basic",-0.151532803378347
"dgp37","ci_length","bart_ps-bart",2,"bart","linear_basic",0.696119359959287
"dgp37","coverage","bart_ps-bart",2,"bart","linear_basic",1
"dgp37","ate_estimate","bart_ps-bart",3,"bart","linear_basic",3.98659077402463
"dgp37","ate_bias","bart_ps-bart",3,"bart","linear_basic",0.0134092259753666
"dgp37","ci_length","bart_ps-bart",3,"bart","linear_basic",0.618561761090969
"dgp37","coverage","bart_ps-bart",3,"bart","linear_basic",1
"dgp37","ate_estimate","bart_ps-bart",4,"bart","linear_basic",4.15634936539644
"dgp37","ate_bias","bart_ps-bart",4,"bart","linear_basic",-0.156349365396435
"dgp37","ci_length","bart_ps-bart",4,"bart","linear_basic",0.614155924298458
"dgp37","coverage","bart_ps-bart",4,"bart","linear_basic",1
"dgp37","ate_estimate","bart_ps-bart",5,"bart","linear_basic",3.94318692032522
"dgp37","ate_bias","bart_ps-bart",5,"bart","linear_basic",0.0568130796747806
"dgp37","ci_length","bart_ps-bart",5,"bart","linear_basic",0.688969677070698
"dgp37","coverage","bart_ps-bart",5,"bart","linear_basic",1
"dgp37","ate_estimate","bart_ps-bart",6,"bart","linear_basic",4.03805165776041
"dgp37","ate_bias","bart_ps-bart",6,"bart","linear_basic",-0.0380516577604109
"dgp37","ci_length","bart_ps-bart",6,"bart","linear_basic",0.632176181943801
"dgp37","coverage","bart_ps-bart",6,"bart","linear_basic",1
"dgp37","ate_estimate","bart_ps-bart",7,"bart","linear_basic",4.0066658210924
"dgp37","ate_bias","bart_ps-bart",7,"bart","linear_basic",-0.00666582109240377
"dgp37","ci_length","bart_ps-bart",7,"bart","linear_basic",0.534998880924663
"dgp37","coverage","bart_ps-bart",7,"bart","linear_basic",1
"dgp37","ate_estimate","bart_ps-bart",8,"bart","linear_basic",4.27358053598846
"dgp37","ate_bias","bart_ps-bart",8,"bart","linear_basic",-0.273580535988457
"dgp37","ci_length","bart_ps-bart",8,"bart","linear_basic",0.602493123840119
"dgp37","coverage","bart_ps-bart",8,"bart","linear_basic",1
"dgp37","ate_estimate","bart_ps-bart",9,"bart","linear_basic",4.17352657031581
"dgp37","ate_bias","bart_ps-bart",9,"bart","linear_basic",-0.173526570315805
"dgp37","ci_length","bart_ps-bart",9,"bart","linear_basic",0.647655638925059
"dgp37","coverage","bart_ps-bart",9,"bart","linear_basic",1
"dgp37","ate_estimate","bart_ps-bart",10,"bart","linear_basic",3.94692330392321
"dgp37","ate_bias","bart_ps-bart",10,"bart","linear_basic",0.0530766960767854
"dgp37","ci_length","bart_ps-bart",10,"bart","linear_basic",0.683481846716707
"dgp37","coverage","bart_ps-bart",10,"bart","linear_basic",1
"dgp37","ate_estimate","bart_ps-bart",11,"bart","linear_basic",4.10215487727193
"dgp37","ate_bias","bart_ps-bart",11,"bart","linear_basic",-0.102154877271934
"dgp37","ci_length","bart_ps-bart",11,"bart","linear_basic",0.760725995607213
"dgp37","coverage","bart_ps-bart",11,"bart","linear_basic",1
"dgp37","ate_estimate","bart_ps-bart",12,"bart","linear_basic",4.2922406890394
"dgp37","ate_bias","bart_ps-bart",12,"bart","linear_basic",-0.292240689039401
"dgp37","ci_length","bart_ps-bart",12,"bart","linear_basic",0.912285324938805
"dgp37","coverage","bart_ps-bart",12,"bart","linear_basic",1
"dgp37","ate_estimate","bart_ps-bart",13,"bart","linear_basic",4.16762397620222
"dgp37","ate_bias","bart_ps-bart",13,"bart","linear_basic",-0.167623976202218
"dgp37","ci_length","bart_ps-bart",13,"bart","linear_basic",0.61889963661436
"dgp37","coverage","bart_ps-bart",13,"bart","linear_basic",1
"dgp37","ate_estimate","bart_ps-bart",14,"bart","linear_basic",4.11972117922519
"dgp37","ate_bias","bart_ps-bart",14,"bart","linear_basic",-0.119721179225185
"dgp37","ci_length","bart_ps-bart",14,"bart","linear_basic",0.666196168011589
"dgp37","coverage","bart_ps-bart",14,"bart","linear_basic",1
"dgp37","ate_estimate","bart_ps-bart",15,"bart","linear_basic",3.90564716049083
"dgp37","ate_bias","bart_ps-bart",15,"bart","linear_basic",0.0943528395091651
"dgp37","ci_length","bart_ps-bart",15,"bart","linear_basic",0.549188395704176
"dgp37","coverage","bart_ps-bart",15,"bart","linear_basic",1
"dgp37","ate_estimate","bart_ps-bart",16,"bart","linear_basic",3.9954111353964
"dgp37","ate_bias","bart_ps-bart",16,"bart","linear_basic",0.00458886460359587
"dgp37","ci_length","bart_ps-bart",16,"bart","linear_basic",0.577855997586078
"dgp37","coverage","bart_ps-bart",16,"bart","linear_basic",1
"dgp37","ate_estimate","bart_ps-bart",17,"bart","linear_basic",4.06315432211175
"dgp37","ate_bias","bart_ps-bart",17,"bart","linear_basic",-0.0631543221117523
"dgp37","ci_length","bart_ps-bart",17,"bart","linear_basic",0.640694643742556
"dgp37","coverage","bart_ps-bart",17,"bart","linear_basic",1
"dgp37","ate_estimate","bart_ps-bart",18,"bart","linear_basic",3.75553323325
"dgp37","ate_bias","bart_ps-bart",18,"bart","linear_basic",0.244466766750004
"dgp37","ci_length","bart_ps-bart",18,"bart","linear_basic",0.646510199774346
"dgp37","coverage","bart_ps-bart",18,"bart","linear_basic",1
"dgp37","ate_estimate","bart_ps-bart",19,"bart","linear_basic",4.19309436762332
"dgp37","ate_bias","bart_ps-bart",19,"bart","linear_basic",-0.193094367623321
"dgp37","ci_length","bart_ps-bart",19,"bart","linear_basic",0.650377210674323
"dgp37","coverage","bart_ps-bart",19,"bart","linear_basic",1
"dgp37","ate_estimate","bart_ps-bart",20,"bart","linear_basic",3.76608041428035
"dgp37","ate_bias","bart_ps-bart",20,"bart","linear_basic",0.233919585719651
"dgp37","ci_length","bart_ps-bart",20,"bart","linear_basic",0.704285078650734
"dgp37","coverage","bart_ps-bart",20,"bart","linear_basic",1
"dgp38","ate_estimate","bart_ps-bart",1,"bart","linear_basic",2.37233196759585
"dgp38","ate_bias","bart_ps-bart",1,"bart","linear_basic",0.127668032404148
"dgp38","ci_length","bart_ps-bart",1,"bart","linear_basic",0.626057752895539
"dgp38","coverage","bart_ps-bart",1,"bart","linear_basic",1
"dgp38","ate_estimate","bart_ps-bart",2,"bart","linear_basic",2.31373923335188
"dgp38","ate_bias","bart_ps-bart",2,"bart","linear_basic",0.186260766648122
"dgp38","ci_length","bart_ps-bart",2,"bart","linear_basic",0.616990746148279
"dgp38","coverage","bart_ps-bart",2,"bart","linear_basic",1
"dgp38","ate_estimate","bart_ps-bart",3,"bart","linear_basic",2.36529203937673
"dgp38","ate_bias","bart_ps-bart",3,"bart","linear_basic",0.134707960623274
"dgp38","ci_length","bart_ps-bart",3,"bart","linear_basic",0.502044194931469
"dgp38","coverage","bart_ps-bart",3,"bart","linear_basic",1
"dgp38","ate_estimate","bart_ps-bart",4,"bart","linear_basic",2.45388392156716
"dgp38","ate_bias","bart_ps-bart",4,"bart","linear_basic",0.0461160784328376
"dgp38","ci_length","bart_ps-bart",4,"bart","linear_basic",0.548077587427613
"dgp38","coverage","bart_ps-bart",4,"bart","linear_basic",1
"dgp38","ate_estimate","bart_ps-bart",5,"bart","linear_basic",2.49532070282911
"dgp38","ate_bias","bart_ps-bart",5,"bart","linear_basic",0.00467929717088911
"dgp38","ci_length","bart_ps-bart",5,"bart","linear_basic",0.54324547145387
"dgp38","coverage","bart_ps-bart",5,"bart","linear_basic",1
"dgp38","ate_estimate","bart_ps-bart",6,"bart","linear_basic",2.5642489656601
"dgp38","ate_bias","bart_ps-bart",6,"bart","linear_basic",-0.0642489656601026
"dgp38","ci_length","bart_ps-bart",6,"bart","linear_basic",0.869607908269765
"dgp38","coverage","bart_ps-bart",6,"bart","linear_basic",1
"dgp38","ate_estimate","bart_ps-bart",7,"bart","linear_basic",2.51060633185455
"dgp38","ate_bias","bart_ps-bart",7,"bart","linear_basic",-0.0106063318545497
"dgp38","ci_length","bart_ps-bart",7,"bart","linear_basic",0.685822106755864
"dgp38","coverage","bart_ps-bart",7,"bart","linear_basic",1
"dgp38","ate_estimate","bart_ps-bart",8,"bart","linear_basic",2.40543129146564
"dgp38","ate_bias","bart_ps-bart",8,"bart","linear_basic",0.0945687085343616
"dgp38","ci_length","bart_ps-bart",8,"bart","linear_basic",0.576260879589901
"dgp38","coverage","bart_ps-bart",8,"bart","linear_basic",1
"dgp38","ate_estimate","bart_ps-bart",9,"bart","linear_basic",2.61989204887256
"dgp38","ate_bias","bart_ps-bart",9,"bart","linear_basic",-0.119892048872565
"dgp38","ci_length","bart_ps-bart",9,"bart","linear_basic",0.630570578491501
"dgp38","coverage","bart_ps-bart",9,"bart","linear_basic",1
"dgp38","ate_estimate","bart_ps-bart",10,"bart","linear_basic",2.6865787991076
"dgp38","ate_bias","bart_ps-bart",10,"bart","linear_basic",-0.186578799107604
"dgp38","ci_length","bart_ps-bart",10,"bart","linear_basic",0.79043088378813
"dgp38","coverage","bart_ps-bart",10,"bart","linear_basic",1
"dgp38","ate_estimate","bart_ps-bart",11,"bart","linear_basic",2.52770042231947
"dgp38","ate_bias","bart_ps-bart",11,"bart","linear_basic",-0.0277004223194699
"dgp38","ci_length","bart_ps-bart",11,"bart","linear_basic",0.568654277027136
"dgp38","coverage","bart_ps-bart",11,"bart","linear_basic",1
"dgp38","ate_estimate","bart_ps-bart",12,"bart","linear_basic",2.7506441186294
"dgp38","ate_bias","bart_ps-bart",12,"bart","linear_basic",-0.250644118629399
"dgp38","ci_length","bart_ps-bart",12,"bart","linear_basic",0.771046685348664
"dgp38","coverage","bart_ps-bart",12,"bart","linear_basic",1
"dgp38","ate_estimate","bart_ps-bart",13,"bart","linear_basic",2.63136923726392
"dgp38","ate_bias","bart_ps-bart",13,"bart","linear_basic",-0.13136923726392
"dgp38","ci_length","bart_ps-bart",13,"bart","linear_basic",0.538392950446178
"dgp38","coverage","bart_ps-bart",13,"bart","linear_basic",1
"dgp38","ate_estimate","bart_ps-bart",14,"bart","linear_basic",2.40825482696715
"dgp38","ate_bias","bart_ps-bart",14,"bart","linear_basic",0.0917451730328547
"dgp38","ci_length","bart_ps-bart",14,"bart","linear_basic",0.544180201746273
"dgp38","coverage","bart_ps-bart",14,"bart","linear_basic",1
"dgp38","ate_estimate","bart_ps-bart",15,"bart","linear_basic",2.47683809715837
"dgp38","ate_bias","bart_ps-bart",15,"bart","linear_basic",0.0231619028416308
"dgp38","ci_length","bart_ps-bart",15,"bart","linear_basic",0.508843855115122
"dgp38","coverage","bart_ps-bart",15,"bart","linear_basic",1
"dgp38","ate_estimate","bart_ps-bart",16,"bart","linear_basic",2.14418767282174
"dgp38","ate_bias","bart_ps-bart",16,"bart","linear_basic",0.355812327178262
"dgp38","ci_length","bart_ps-bart",16,"bart","linear_basic",1.03752575121752
"dgp38","coverage","bart_ps-bart",16,"bart","linear_basic",1
"dgp38","ate_estimate","bart_ps-bart",17,"bart","linear_basic",2.45237750451188
"dgp38","ate_bias","bart_ps-bart",17,"bart","linear_basic",0.0476224954881235
"dgp38","ci_length","bart_ps-bart",17,"bart","linear_basic",0.506995295840778
"dgp38","coverage","bart_ps-bart",17,"bart","linear_basic",1
"dgp38","ate_estimate","bart_ps-bart",18,"bart","linear_basic",2.63973372224793
"dgp38","ate_bias","bart_ps-bart",18,"bart","linear_basic",-0.139733722247928
"dgp38","ci_length","bart_ps-bart",18,"bart","linear_basic",0.685700561158415
"dgp38","coverage","bart_ps-bart",18,"bart","linear_basic",1
"dgp38","ate_estimate","bart_ps-bart",19,"bart","linear_basic",2.69178075646494
"dgp38","ate_bias","bart_ps-bart",19,"bart","linear_basic",-0.191780756464942
"dgp38","ci_length","bart_ps-bart",19,"bart","linear_basic",0.76341986116492
"dgp38","coverage","bart_ps-bart",19,"bart","linear_basic",1
"dgp38","ate_estimate","bart_ps-bart",20,"bart","linear_basic",2.70919072462075
"dgp38","ate_bias","bart_ps-bart",20,"bart","linear_basic",-0.209190724620746
"dgp38","ci_length","bart_ps-bart",20,"bart","linear_basic",0.647781367515182
"dgp38","coverage","bart_ps-bart",20,"bart","linear_basic",1
"dgp39","ate_estimate","bart_ps-bart",1,"bart","linear_basic",6.69783505831353
"dgp39","ate_bias","bart_ps-bart",1,"bart","linear_basic",-0.427539035709747
"dgp39","ci_length","bart_ps-bart",1,"bart","linear_basic",1.38905360979174
"dgp39","coverage","bart_ps-bart",1,"bart","linear_basic",1
"dgp39","ate_estimate","bart_ps-bart",2,"bart","linear_basic",5.65440155903781
"dgp39","ate_bias","bart_ps-bart",2,"bart","linear_basic",0.615894463565974
"dgp39","ci_length","bart_ps-bart",2,"bart","linear_basic",1.11044741494331
"dgp39","coverage","bart_ps-bart",2,"bart","linear_basic",0
"dgp39","ate_estimate","bart_ps-bart",3,"bart","linear_basic",6.6113905168016
"dgp39","ate_bias","bart_ps-bart",3,"bart","linear_basic",-0.341094494197815
"dgp39","ci_length","bart_ps-bart",3,"bart","linear_basic",1.31205013112774
"dgp39","coverage","bart_ps-bart",3,"bart","linear_basic",1
"dgp39","ate_estimate","bart_ps-bart",4,"bart","linear_basic",5.7791390364999
"dgp39","ate_bias","bart_ps-bart",4,"bart","linear_basic",0.49115698610388
"dgp39","ci_length","bart_ps-bart",4,"bart","linear_basic",1.45497611706018
"dgp39","coverage","bart_ps-bart",4,"bart","linear_basic",1
"dgp39","ate_estimate","bart_ps-bart",5,"bart","linear_basic",6.33060638776263
"dgp39","ate_bias","bart_ps-bart",5,"bart","linear_basic",-0.0603103651588501
"dgp39","ci_length","bart_ps-bart",5,"bart","linear_basic",1.49446124064726
"dgp39","coverage","bart_ps-bart",5,"bart","linear_basic",1
"dgp39","ate_estimate","bart_ps-bart",6,"bart","linear_basic",5.72408009579195
"dgp39","ate_bias","bart_ps-bart",6,"bart","linear_basic",0.546215926811829
"dgp39","ci_length","bart_ps-bart",6,"bart","linear_basic",1.1483626546756
"dgp39","coverage","bart_ps-bart",6,"bart","linear_basic",1
"dgp39","ate_estimate","bart_ps-bart",7,"bart","linear_basic",6.37426217645223
"dgp39","ate_bias","bart_ps-bart",7,"bart","linear_basic",-0.103966153848452
"dgp39","ci_length","bart_ps-bart",7,"bart","linear_basic",1.36300040141953
"dgp39","coverage","bart_ps-bart",7,"bart","linear_basic",1
"dgp39","ate_estimate","bart_ps-bart",8,"bart","linear_basic",6.22633624418291
"dgp39","ate_bias","bart_ps-bart",8,"bart","linear_basic",0.0439597784208683
"dgp39","ci_length","bart_ps-bart",8,"bart","linear_basic",1.33761216520564
"dgp39","coverage","bart_ps-bart",8,"bart","linear_basic",1
"dgp39","ate_estimate","bart_ps-bart",9,"bart","linear_basic",6.28574346005555
"dgp39","ate_bias","bart_ps-bart",9,"bart","linear_basic",-0.0154474374517708
"dgp39","ci_length","bart_ps-bart",9,"bart","linear_basic",1.25693364264313
"dgp39","coverage","bart_ps-bart",9,"bart","linear_basic",1
"dgp39","ate_estimate","bart_ps-bart",10,"bart","linear_basic",5.78230591093016
"dgp39","ate_bias","bart_ps-bart",10,"bart","linear_basic",0.48799011167362
"dgp39","ci_length","bart_ps-bart",10,"bart","linear_basic",1.41154055943127
"dgp39","coverage","bart_ps-bart",10,"bart","linear_basic",1
"dgp39","ate_estimate","bart_ps-bart",11,"bart","linear_basic",5.87958487045899
"dgp39","ate_bias","bart_ps-bart",11,"bart","linear_basic",0.390711152144789
"dgp39","ci_length","bart_ps-bart",11,"bart","linear_basic",1.17969696673152
"dgp39","coverage","bart_ps-bart",11,"bart","linear_basic",1
"dgp39","ate_estimate","bart_ps-bart",12,"bart","linear_basic",5.94520941038827
"dgp39","ate_bias","bart_ps-bart",12,"bart","linear_basic",0.325086612215512
"dgp39","ci_length","bart_ps-bart",12,"bart","linear_basic",1.34720441860971
"dgp39","coverage","bart_ps-bart",12,"bart","linear_basic",1
"dgp39","ate_estimate","bart_ps-bart",13,"bart","linear_basic",6.02669261514524
"dgp39","ate_bias","bart_ps-bart",13,"bart","linear_basic",0.243603407458537
"dgp39","ci_length","bart_ps-bart",13,"bart","linear_basic",1.48993930667569
"dgp39","coverage","bart_ps-bart",13,"bart","linear_basic",1
"dgp39","ate_estimate","bart_ps-bart",14,"bart","linear_basic",5.94418986666317
"dgp39","ate_bias","bart_ps-bart",14,"bart","linear_basic",0.326106155940606
"dgp39","ci_length","bart_ps-bart",14,"bart","linear_basic",1.26797074368307
"dgp39","coverage","bart_ps-bart",14,"bart","linear_basic",1
"dgp39","ate_estimate","bart_ps-bart",15,"bart","linear_basic",6.03908256164334
"dgp39","ate_bias","bart_ps-bart",15,"bart","linear_basic",0.231213460960435
"dgp39","ci_length","bart_ps-bart",15,"bart","linear_basic",1.11431969096511
"dgp39","coverage","bart_ps-bart",15,"bart","linear_basic",1
"dgp39","ate_estimate","bart_ps-bart",16,"bart","linear_basic",5.91684688055709
"dgp39","ate_bias","bart_ps-bart",16,"bart","linear_basic",0.353449142046694
"dgp39","ci_length","bart_ps-bart",16,"bart","linear_basic",1.29700757106637
"dgp39","coverage","bart_ps-bart",16,"bart","linear_basic",1
"dgp39","ate_estimate","bart_ps-bart",17,"bart","linear_basic",5.87492658424028
"dgp39","ate_bias","bart_ps-bart",17,"bart","linear_basic",0.395369438363496
"dgp39","ci_length","bart_ps-bart",17,"bart","linear_basic",1.23496177214344
"dgp39","coverage","bart_ps-bart",17,"bart","linear_basic",1
"dgp39","ate_estimate","bart_ps-bart",18,"bart","linear_basic",6.44586036031238
"dgp39","ate_bias","bart_ps-bart",18,"bart","linear_basic",-0.175564337708599
"dgp39","ci_length","bart_ps-bart",18,"bart","linear_basic",1.45650641898889
"dgp39","coverage","bart_ps-bart",18,"bart","linear_basic",1
"dgp39","ate_estimate","bart_ps-bart",19,"bart","linear_basic",6.12047461865768
"dgp39","ate_bias","bart_ps-bart",19,"bart","linear_basic",0.149821403946099
"dgp39","ci_length","bart_ps-bart",19,"bart","linear_basic",1.33576811726581
"dgp39","coverage","bart_ps-bart",19,"bart","linear_basic",1
"dgp39","ate_estimate","bart_ps-bart",20,"bart","linear_basic",5.46363938476702
"dgp39","ate_bias","bart_ps-bart",20,"bart","linear_basic",0.806656637836758
"dgp39","ci_length","bart_ps-bart",20,"bart","linear_basic",1.07826850111104
"dgp39","coverage","bart_ps-bart",20,"bart","linear_basic",0
"dgp40","ate_estimate","bart_ps-bart",1,"bart","linear_basic",7.24635921495597
"dgp40","ate_bias","bart_ps-bart",1,"bart","linear_basic",-0.284374307550425
"dgp40","ci_length","bart_ps-bart",1,"bart","linear_basic",0.761891965767727
"dgp40","coverage","bart_ps-bart",1,"bart","linear_basic",1
"dgp40","ate_estimate","bart_ps-bart",2,"bart","linear_basic",7.06852089819934
"dgp40","ate_bias","bart_ps-bart",2,"bart","linear_basic",-0.106535990793787
"dgp40","ci_length","bart_ps-bart",2,"bart","linear_basic",0.817950524121969
"dgp40","coverage","bart_ps-bart",2,"bart","linear_basic",1
"dgp40","ate_estimate","bart_ps-bart",3,"bart","linear_basic",7.28555995523844
"dgp40","ate_bias","bart_ps-bart",3,"bart","linear_basic",-0.323575047832894
"dgp40","ci_length","bart_ps-bart",3,"bart","linear_basic",0.758699079102588
"dgp40","coverage","bart_ps-bart",3,"bart","linear_basic",1
"dgp40","ate_estimate","bart_ps-bart",4,"bart","linear_basic",7.55790288589387
"dgp40","ate_bias","bart_ps-bart",4,"bart","linear_basic",-0.595917978488324
"dgp40","ci_length","bart_ps-bart",4,"bart","linear_basic",1.14232056034407
"dgp40","coverage","bart_ps-bart",4,"bart","linear_basic",0
"dgp40","ate_estimate","bart_ps-bart",5,"bart","linear_basic",7.35574224487648
"dgp40","ate_bias","bart_ps-bart",5,"bart","linear_basic",-0.393757337470927
"dgp40","ci_length","bart_ps-bart",5,"bart","linear_basic",1.04426018073859
"dgp40","coverage","bart_ps-bart",5,"bart","linear_basic",1
"dgp40","ate_estimate","bart_ps-bart",6,"bart","linear_basic",7.11419266052574
"dgp40","ate_bias","bart_ps-bart",6,"bart","linear_basic",-0.152207753120193
"dgp40","ci_length","bart_ps-bart",6,"bart","linear_basic",0.919118719277339
"dgp40","coverage","bart_ps-bart",6,"bart","linear_basic",1
"dgp40","ate_estimate","bart_ps-bart",7,"bart","linear_basic",7.39511350803774
"dgp40","ate_bias","bart_ps-bart",7,"bart","linear_basic",-0.433128600632186
"dgp40","ci_length","bart_ps-bart",7,"bart","linear_basic",0.746255352272645
"dgp40","coverage","bart_ps-bart",7,"bart","linear_basic",0
"dgp40","ate_estimate","bart_ps-bart",8,"bart","linear_basic",7.1346792244713
"dgp40","ate_bias","bart_ps-bart",8,"bart","linear_basic",-0.172694317065755
"dgp40","ci_length","bart_ps-bart",8,"bart","linear_basic",0.71730018806508
"dgp40","coverage","bart_ps-bart",8,"bart","linear_basic",1
"dgp40","ate_estimate","bart_ps-bart",9,"bart","linear_basic",6.83980137890063
"dgp40","ate_bias","bart_ps-bart",9,"bart","linear_basic",0.122183528504917
"dgp40","ci_length","bart_ps-bart",9,"bart","linear_basic",0.626129689386332
"dgp40","coverage","bart_ps-bart",9,"bart","linear_basic",1
"dgp40","ate_estimate","bart_ps-bart",10,"bart","linear_basic",7.20455637887291
"dgp40","ate_bias","bart_ps-bart",10,"bart","linear_basic",-0.242571471467358
"dgp40","ci_length","bart_ps-bart",10,"bart","linear_basic",0.755443520541302
"dgp40","coverage","bart_ps-bart",10,"bart","linear_basic",1
"dgp40","ate_estimate","bart_ps-bart",11,"bart","linear_basic",7.14855611947517
"dgp40","ate_bias","bart_ps-bart",11,"bart","linear_basic",-0.186571212069619
"dgp40","ci_length","bart_ps-bart",11,"bart","linear_basic",0.778582215461467
"dgp40","coverage","bart_ps-bart",11,"bart","linear_basic",1
"dgp40","ate_estimate","bart_ps-bart",12,"bart","linear_basic",7.23474293136648
"dgp40","ate_bias","bart_ps-bart",12,"bart","linear_basic",-0.272758023960926
"dgp40","ci_length","bart_ps-bart",12,"bart","linear_basic",0.92100822447863
"dgp40","coverage","bart_ps-bart",12,"bart","linear_basic",1
"dgp40","ate_estimate","bart_ps-bart",13,"bart","linear_basic",7.34566551556033
"dgp40","ate_bias","bart_ps-bart",13,"bart","linear_basic",-0.383680608154777
"dgp40","ci_length","bart_ps-bart",13,"bart","linear_basic",0.82924565183121
"dgp40","coverage","bart_ps-bart",13,"bart","linear_basic",1
"dgp40","ate_estimate","bart_ps-bart",14,"bart","linear_basic",7.07225388711993
"dgp40","ate_bias","bart_ps-bart",14,"bart","linear_basic",-0.110268979714376
"dgp40","ci_length","bart_ps-bart",14,"bart","linear_basic",0.866207938662841
"dgp40","coverage","bart_ps-bart",14,"bart","linear_basic",1
"dgp40","ate_estimate","bart_ps-bart",15,"bart","linear_basic",6.91610698247694
"dgp40","ate_bias","bart_ps-bart",15,"bart","linear_basic",0.0458779249286101
"dgp40","ci_length","bart_ps-bart",15,"bart","linear_basic",0.9036907632852
"dgp40","coverage","bart_ps-bart",15,"bart","linear_basic",1
"dgp40","ate_estimate","bart_ps-bart",16,"bart","linear_basic",6.99091715842518
"dgp40","ate_bias","bart_ps-bart",16,"bart","linear_basic",-0.0289322510196293
"dgp40","ci_length","bart_ps-bart",16,"bart","linear_basic",0.85129397646795
"dgp40","coverage","bart_ps-bart",16,"bart","linear_basic",1
"dgp40","ate_estimate","bart_ps-bart",17,"bart","linear_basic",6.92788595851801
"dgp40","ate_bias","bart_ps-bart",17,"bart","linear_basic",0.0340989488875394
"dgp40","ci_length","bart_ps-bart",17,"bart","linear_basic",0.791175466956524
"dgp40","coverage","bart_ps-bart",17,"bart","linear_basic",1
"dgp40","ate_estimate","bart_ps-bart",18,"bart","linear_basic",7.0155963526164
"dgp40","ate_bias","bart_ps-bart",18,"bart","linear_basic",-0.0536114452108505
"dgp40","ci_length","bart_ps-bart",18,"bart","linear_basic",0.876418571202059
"dgp40","coverage","bart_ps-bart",18,"bart","linear_basic",1
"dgp40","ate_estimate","bart_ps-bart",19,"bart","linear_basic",6.97943420194289
"dgp40","ate_bias","bart_ps-bart",19,"bart","linear_basic",-0.0174492945373386
"dgp40","ci_length","bart_ps-bart",19,"bart","linear_basic",0.706355137825264
"dgp40","coverage","bart_ps-bart",19,"bart","linear_basic",1
"dgp40","ate_estimate","bart_ps-bart",20,"bart","linear_basic",7.19225090283584
"dgp40","ate_bias","bart_ps-bart",20,"bart","linear_basic",-0.230265995430294
"dgp40","ci_length","bart_ps-bart",20,"bart","linear_basic",0.743183587008621
"dgp40","coverage","bart_ps-bart",20,"bart","linear_basic",1
